Customer_ID,Age,Gender,Shopping_Experience,Product_Quality,Delivery_Speed,Customer_Service,Return_Experience,Recommendation,Comments
Cust_358,33.0,Male,3.0,1.0,1.0,4.0,No,,Comment_358
Cust_359,20.0,Female,1.0,1.0,4.0,4.0,No,No,Comment_359
Cust_360,37.0,Female,3.0,3.0,4.0,3.0,No,Yes,Comment_360
Cust_361,,Female,1.0,1.0,3.0,4.0,Yes,No,Comment_361
Cust_362,35.0,,4.0,3.0,3.0,1.0,No,Yes,Comment_362
Cust_363,31.0,Male,4.0,3.0,,4.0,No,Yes,
Cust_364,34.0,Male,3.0,2.0,1.0,1.0,Yes,Yes,Comment_364
Cust_365,63.0,Male,2.0,1.0,5.0,3.0,Yes,No,Comment_365
Cust_366,61.0,Male,2.0,3.0,1.0,,Yes,Yes,
Cust_367,56.0,Female,5.0,2.0,3.0,3.0,,Yes,Comment_367
Cust_368,27.0,Female,2.0,1.0,4.0,,Yes,Yes,Comment_368
Cust_369,51.0,Female,1.0,4.0,4.0,4.0,Yes,Yes,Comment_369
Cust_370,22.0,Female,5.0,3.0,1.0,,Yes,No,Comment_370
Cust_371,60.0,Female,5.0,4.0,5.0,,,Yes,Comment_371
Cust_372,27.0,Male,3.0,2.0,1.0,4.0,No,Yes,Comment_372
Cust_373,42.0,Female,1.0,1.0,5.0,2.0,No,,
Cust_374,19.0,Male,2.0,1.0,3.0,3.0,No,No,Comment_374
Cust_375,44.0,Male,1.0,5.0,1.0,5.0,Yes,No,
Cust_376,26.0,Male,5.0,,2.0,5.0,No,Yes,Comment_376
Cust_377,58.0,Male,1.0,5.0,2.0,3.0,No,No,Comment_377
Cust_378,18.0,Male,3.0,2.0,3.0,3.0,Yes,Yes,Comment_378
Cust_379,20.0,Female,,4.0,3.0,1.0,Yes,Yes,Comment_379
Cust_380,30.0,Female,2.0,2.0,1.0,,Yes,Yes,
Cust_381,18.0,Male,4.0,1.0,2.0,,No,No,Comment_381
Cust_382,35.0,Male,1.0,5.0,3.0,,No,Yes,Comment_382
Cust_383,35.0,Male,5.0,3.0,4.0,,No,Yes,
Cust_384,54.0,,4.0,4.0,1.0,2.0,Yes,Yes,Comment_384
Cust_385,57.0,Male,3.0,1.0,,3.0,Yes,No,Comment_385
Cust_386,49.0,Female,3.0,4.0,4.0,2.0,Yes,Yes,Comment_386
Cust_387,36.0,Male,5.0,5.0,,4.0,Yes,No,Comment_387
Cust_388,37.0,Female,4.0,3.0,3.0,1.0,,Yes,
Cust_389,32.0,Female,3.0,5.0,3.0,2.0,No,No,Comment_389
Cust_390,29.0,Female,4.0,1.0,4.0,5.0,Yes,Yes,Comment_390
Cust_391,42.0,Male,3.0,4.0,3.0,4.0,No,,Comment_391
Cust_392,49.0,,5.0,2.0,5.0,1.0,Yes,Yes,Comment_392
Cust_393,20.0,Female,3.0,4.0,5.0,3.0,No,Yes,Comment_393
Cust_394,34.0,Female,5.0,1.0,2.0,3.0,No,Yes,Comment_394
Cust_395,27.0,Female,2.0,5.0,2.0,2.0,Yes,Yes,Comment_395
Cust_396,58.0,Female,4.0,3.0,5.0,2.0,No,No,Comment_396
Cust_397,54.0,Female,4.0,4.0,2.0,5.0,No,No,Comment_397
Cust_398,65.0,Female,3.0,4.0,1.0,1.0,Yes,Yes,Comment_398
Cust_399,44.0,Male,4.0,5.0,1.0,2.0,Yes,No,Comment_399
Cust_400,61.0,Male,3.0,5.0,2.0,3.0,No,No,Comment_400
Cust_401,22.0,Male,,3.0,4.0,5.0,No,Yes,Comment_401
Cust_402,21.0,Female,4.0,2.0,1.0,,No,No,Comment_402
Cust_403,63.0,Male,3.0,1.0,1.0,4.0,Yes,Yes,Comment_403
Cust_404,24.0,Male,3.0,2.0,1.0,1.0,Yes,Yes,Comment_404
Cust_405,29.0,Female,,3.0,3.0,4.0,No,No,Comment_405
Cust_406,29.0,Female,1.0,2.0,2.0,4.0,Yes,Yes,Comment_406
Cust_407,55.0,Male,,5.0,2.0,1.0,No,No,Comment_407
Cust_408,27.0,Female,2.0,3.0,5.0,5.0,Yes,No,Comment_408
Cust_409,38.0,Female,5.0,2.0,2.0,3.0,No,Yes,Comment_409
Cust_410,45.0,Female,5.0,5.0,1.0,5.0,,Yes,Comment_410
Cust_411,58.0,Male,4.0,,2.0,,No,No,Comment_411
Cust_412,27.0,Female,4.0,5.0,2.0,4.0,No,Yes,Comment_412
Cust_413,41.0,,2.0,2.0,2.0,1.0,Yes,Yes,Comment_413
Cust_414,65.0,Male,5.0,5.0,2.0,3.0,No,Yes,Comment_414
Cust_415,62.0,Female,4.0,4.0,2.0,1.0,Yes,Yes,
Cust_416,61.0,Male,5.0,3.0,1.0,5.0,Yes,No,Comment_416
Cust_417,51.0,Male,2.0,4.0,4.0,1.0,Yes,Yes,Comment_417
Cust_418,59.0,Male,,,3.0,5.0,No,Yes,Comment_418
Cust_419,44.0,Male,1.0,1.0,4.0,5.0,Yes,No,Comment_419
Cust_420,35.0,Female,3.0,3.0,2.0,3.0,,No,Comment_420
Cust_421,54.0,Male,1.0,1.0,3.0,5.0,No,No,Comment_421
Cust_422,58.0,Female,3.0,2.0,4.0,5.0,Yes,No,Comment_422
Cust_423,33.0,Male,1.0,4.0,5.0,2.0,No,No,Comment_423
Cust_424,26.0,Male,,3.0,3.0,4.0,No,No,
Cust_425,34.0,Male,4.0,3.0,3.0,5.0,,No,Comment_425
Cust_426,34.0,Male,2.0,1.0,4.0,5.0,Yes,No,Comment_426
Cust_427,55.0,Male,,1.0,5.0,2.0,No,Yes,Comment_427
Cust_428,65.0,Male,2.0,2.0,4.0,1.0,Yes,Yes,Comment_428
Cust_429,31.0,Male,,2.0,1.0,5.0,No,Yes,
Cust_430,63.0,Female,4.0,2.0,3.0,1.0,Yes,Yes,Comment_430
Cust_431,63.0,Female,1.0,5.0,5.0,,No,Yes,
Cust_432,48.0,Female,1.0,5.0,1.0,1.0,Yes,Yes,Comment_432
Cust_433,57.0,Female,5.0,1.0,5.0,3.0,No,No,Comment_433
Cust_434,53.0,Female,1.0,2.0,,2.0,,Yes,Comment_434
Cust_435,18.0,Female,1.0,1.0,5.0,5.0,,No,Comment_435
Cust_436,48.0,Female,3.0,2.0,2.0,4.0,No,Yes,Comment_436
Cust_437,26.0,Female,3.0,1.0,4.0,5.0,Yes,No,Comment_437
Cust_438,64.0,Male,2.0,5.0,3.0,1.0,No,Yes,Comment_438
Cust_439,44.0,Male,5.0,4.0,4.0,,,No,Comment_439
Cust_440,56.0,Male,2.0,3.0,4.0,2.0,Yes,No,Comment_440
Cust_441,49.0,Female,3.0,2.0,2.0,1.0,Yes,Yes,Comment_441
Cust_442,40.0,Male,4.0,1.0,5.0,4.0,No,Yes,
Cust_443,27.0,Female,2.0,5.0,4.0,4.0,Yes,Yes,Comment_443
Cust_444,36.0,Male,5.0,2.0,5.0,1.0,No,No,Comment_444
Cust_445,36.0,Female,1.0,1.0,4.0,4.0,No,,Comment_445
Cust_446,51.0,Male,2.0,1.0,1.0,5.0,Yes,No,Comment_446
Cust_447,56.0,Male,2.0,4.0,4.0,1.0,,Yes,Comment_447
Cust_448,,Female,5.0,1.0,2.0,5.0,No,Yes,Comment_448
Cust_449,41.0,Female,5.0,5.0,1.0,4.0,Yes,Yes,Comment_449
Cust_450,54.0,Female,1.0,5.0,4.0,1.0,Yes,No,Comment_450
Cust_451,41.0,,4.0,4.0,5.0,3.0,,Yes,Comment_451
Cust_452,27.0,Female,2.0,5.0,5.0,5.0,Yes,Yes,Comment_452
Cust_453,48.0,Female,4.0,3.0,3.0,3.0,Yes,No,Comment_453
Cust_454,55.0,Female,5.0,4.0,1.0,2.0,No,Yes,Comment_454
Cust_455,56.0,Male,5.0,4.0,5.0,1.0,No,No,
Cust_456,26.0,Male,2.0,1.0,4.0,1.0,No,Yes,Comment_456
Cust_457,42.0,Female,4.0,3.0,2.0,5.0,Yes,No,Comment_457
Cust_458,44.0,Female,4.0,1.0,5.0,3.0,No,No,Comment_458
Cust_459,20.0,Male,5.0,4.0,1.0,2.0,Yes,No,Comment_459
Cust_460,42.0,Female,3.0,5.0,5.0,3.0,Yes,No,Comment_460
Cust_461,37.0,Male,2.0,1.0,5.0,2.0,Yes,,Comment_461
Cust_462,39.0,Male,2.0,5.0,2.0,1.0,No,No,Comment_462
Cust_463,35.0,Female,3.0,5.0,3.0,,Yes,Yes,
Cust_464,48.0,Male,2.0,4.0,4.0,1.0,No,Yes,Comment_464
Cust_465,22.0,Female,3.0,3.0,2.0,4.0,Yes,Yes,Comment_465
Cust_466,30.0,Female,4.0,3.0,3.0,1.0,No,No,Comment_466
Cust_467,50.0,Female,5.0,2.0,5.0,2.0,Yes,No,
Cust_468,23.0,Female,3.0,1.0,1.0,2.0,,Yes,Comment_468
Cust_469,52.0,Female,3.0,1.0,3.0,2.0,Yes,Yes,Comment_469
Cust_470,47.0,Male,1.0,,3.0,1.0,Yes,Yes,
Cust_471,30.0,Male,1.0,3.0,5.0,5.0,No,No,Comment_471
Cust_472,50.0,Male,4.0,5.0,2.0,4.0,Yes,No,Comment_472
Cust_473,21.0,Female,1.0,3.0,5.0,5.0,No,Yes,Comment_473
Cust_474,51.0,Male,1.0,3.0,4.0,4.0,Yes,Yes,Comment_474
Cust_475,34.0,Male,,4.0,2.0,2.0,,No,
Cust_476,65.0,Male,5.0,5.0,5.0,4.0,Yes,Yes,Comment_476
Cust_477,30.0,,5.0,,4.0,4.0,No,Yes,Comment_477
Cust_478,46.0,Female,2.0,2.0,1.0,4.0,,,Comment_478
Cust_479,30.0,Female,4.0,5.0,2.0,3.0,,Yes,Comment_479
Cust_480,61.0,Female,3.0,3.0,3.0,1.0,No,No,Comment_480
Cust_481,43.0,Male,1.0,1.0,5.0,3.0,Yes,No,Comment_481
Cust_482,53.0,Male,1.0,3.0,,2.0,Yes,Yes,Comment_482
Cust_483,45.0,Male,3.0,2.0,5.0,1.0,No,No,Comment_483
Cust_484,47.0,Male,1.0,1.0,3.0,1.0,Yes,No,
Cust_485,30.0,Male,3.0,2.0,4.0,5.0,Yes,,Comment_485
Cust_486,39.0,Male,3.0,3.0,3.0,1.0,No,No,Comment_486
Cust_487,41.0,Male,3.0,4.0,2.0,1.0,No,No,Comment_487
Cust_488,51.0,Female,2.0,4.0,1.0,5.0,No,Yes,Comment_488
Cust_489,40.0,Female,4.0,3.0,3.0,1.0,Yes,Yes,Comment_489
Cust_490,30.0,Male,5.0,1.0,3.0,4.0,No,No,Comment_490
Cust_491,41.0,Female,3.0,4.0,2.0,1.0,Yes,Yes,
Cust_492,35.0,Female,1.0,3.0,1.0,2.0,,No,Comment_492
Cust_493,65.0,Female,1.0,4.0,2.0,3.0,,Yes,Comment_493
Cust_494,34.0,Female,5.0,5.0,4.0,3.0,,Yes,Comment_494
Cust_495,37.0,Male,3.0,3.0,5.0,1.0,Yes,,
Cust_496,53.0,Male,1.0,1.0,2.0,3.0,No,Yes,Comment_496
Cust_497,35.0,Male,2.0,1.0,4.0,,Yes,Yes,Comment_497
Cust_498,30.0,Male,2.0,2.0,2.0,5.0,Yes,No,Comment_498
Cust_499,35.0,Male,4.0,1.0,5.0,1.0,No,Yes,Comment_499
Cust_500,49.0,Male,3.0,5.0,4.0,2.0,Yes,No,Comment_500
Cust_501,58.0,Male,3.0,2.0,2.0,4.0,No,No,Comment_501
Cust_502,28.0,,2.0,,4.0,1.0,Yes,No,Comment_502
Cust_503,23.0,Female,4.0,4.0,5.0,3.0,No,Yes,Comment_503
Cust_504,37.0,Male,1.0,1.0,5.0,5.0,Yes,No,
Cust_505,53.0,Female,4.0,1.0,2.0,4.0,Yes,No,Comment_505
Cust_506,22.0,Male,3.0,1.0,2.0,5.0,No,No,
Cust_507,48.0,Male,1.0,1.0,4.0,3.0,No,Yes,Comment_507
Cust_508,49.0,Male,3.0,3.0,5.0,5.0,Yes,Yes,Comment_508
Cust_509,50.0,Male,1.0,4.0,3.0,4.0,Yes,Yes,
Cust_510,,Female,2.0,4.0,4.0,2.0,No,No,Comment_510
Cust_511,32.0,Female,,5.0,1.0,5.0,No,Yes,Comment_511
Cust_512,,Male,4.0,3.0,3.0,,No,,Comment_512
Cust_513,56.0,Female,3.0,4.0,4.0,2.0,Yes,Yes,Comment_513
Cust_514,18.0,Male,1.0,5.0,5.0,5.0,No,Yes,Comment_514
Cust_515,55.0,Male,4.0,4.0,1.0,1.0,Yes,Yes,
Cust_516,38.0,Male,1.0,1.0,2.0,4.0,Yes,Yes,Comment_516
Cust_517,33.0,Male,,1.0,2.0,2.0,Yes,Yes,Comment_517
Cust_518,60.0,Female,2.0,2.0,3.0,,Yes,Yes,Comment_518
Cust_519,,Female,2.0,1.0,2.0,3.0,No,Yes,Comment_519
Cust_520,49.0,Male,5.0,2.0,1.0,1.0,No,Yes,Comment_520
Cust_521,50.0,Male,1.0,2.0,,3.0,Yes,No,Comment_521
Cust_522,30.0,Male,,2.0,1.0,3.0,Yes,No,Comment_522
Cust_523,64.0,,3.0,5.0,3.0,3.0,No,Yes,Comment_523
Cust_524,52.0,Female,1.0,2.0,5.0,4.0,No,Yes,Comment_524
Cust_525,27.0,Male,4.0,4.0,5.0,3.0,No,,Comment_525
Cust_526,49.0,Male,2.0,1.0,2.0,1.0,No,No,Comment_526
Cust_527,34.0,Male,3.0,3.0,3.0,5.0,Yes,No,Comment_527
Cust_528,39.0,Female,4.0,2.0,4.0,4.0,Yes,Yes,
Cust_529,36.0,Male,1.0,2.0,5.0,1.0,No,Yes,Comment_529
Cust_530,31.0,Male,2.0,5.0,4.0,2.0,No,No,Comment_530
Cust_531,19.0,Male,1.0,2.0,1.0,4.0,Yes,No,Comment_531
Cust_532,38.0,Male,2.0,5.0,5.0,3.0,No,,Comment_532
Cust_533,36.0,Male,4.0,1.0,2.0,,Yes,No,Comment_533
Cust_534,40.0,Male,,3.0,3.0,5.0,No,Yes,Comment_534
Cust_535,64.0,Male,1.0,,1.0,3.0,No,Yes,Comment_535
Cust_536,28.0,Male,1.0,1.0,5.0,3.0,No,Yes,
Cust_537,52.0,Male,2.0,2.0,3.0,5.0,No,No,Comment_537
Cust_538,28.0,Male,1.0,5.0,1.0,1.0,Yes,No,Comment_538
Cust_539,60.0,Female,4.0,5.0,3.0,1.0,No,No,Comment_539
Cust_540,21.0,Female,3.0,4.0,3.0,3.0,No,Yes,Comment_540
Cust_541,32.0,Male,4.0,4.0,3.0,5.0,No,Yes,Comment_541
Cust_542,47.0,Male,4.0,3.0,5.0,1.0,No,Yes,Comment_542
Cust_543,44.0,Female,2.0,5.0,1.0,4.0,No,Yes,
Cust_544,42.0,Female,2.0,,1.0,,No,Yes,
Cust_545,39.0,Female,4.0,3.0,4.0,3.0,No,No,
Cust_546,48.0,Female,4.0,5.0,2.0,2.0,No,Yes,
Cust_547,58.0,Male,3.0,1.0,2.0,4.0,No,No,Comment_547
Cust_548,39.0,Male,2.0,,1.0,3.0,No,,Comment_548
Cust_549,53.0,Male,3.0,3.0,1.0,,No,Yes,Comment_549
Cust_550,21.0,Female,5.0,5.0,3.0,2.0,No,Yes,
Cust_551,43.0,Male,1.0,5.0,3.0,2.0,Yes,No,Comment_551
Cust_552,27.0,Male,2.0,1.0,4.0,5.0,,,Comment_552
Cust_553,34.0,Male,3.0,5.0,5.0,5.0,No,,
Cust_554,31.0,Female,4.0,5.0,1.0,4.0,No,No,Comment_554
Cust_555,24.0,Female,1.0,5.0,3.0,3.0,No,Yes,Comment_555
Cust_556,22.0,Male,2.0,5.0,2.0,4.0,No,Yes,Comment_556
Cust_557,48.0,Female,1.0,,5.0,4.0,Yes,Yes,Comment_557
Cust_558,35.0,Male,4.0,3.0,3.0,5.0,Yes,Yes,
Cust_559,52.0,Male,3.0,1.0,5.0,2.0,No,No,Comment_559
Cust_560,19.0,Male,5.0,3.0,3.0,2.0,Yes,Yes,Comment_560
Cust_561,25.0,Male,1.0,5.0,4.0,2.0,Yes,No,
Cust_562,39.0,Male,2.0,2.0,5.0,5.0,No,No,Comment_562
Cust_563,29.0,Female,3.0,3.0,,2.0,No,Yes,Comment_563
Cust_564,,,1.0,1.0,1.0,5.0,Yes,No,Comment_564
Cust_565,60.0,Female,2.0,4.0,5.0,1.0,Yes,,Comment_565
Cust_566,25.0,Male,5.0,4.0,4.0,1.0,Yes,Yes,Comment_566
Cust_567,53.0,Male,4.0,1.0,5.0,3.0,Yes,Yes,Comment_567
Cust_568,,Male,4.0,3.0,2.0,1.0,No,No,Comment_568
Cust_569,55.0,Female,5.0,2.0,5.0,3.0,No,No,Comment_569
Cust_570,44.0,Female,4.0,5.0,2.0,2.0,No,Yes,Comment_570
Cust_571,23.0,Male,5.0,2.0,1.0,2.0,Yes,Yes,Comment_571
Cust_572,38.0,,2.0,2.0,1.0,2.0,No,Yes,Comment_572
Cust_573,61.0,Male,2.0,1.0,2.0,4.0,,Yes,
Cust_574,30.0,Male,4.0,4.0,1.0,5.0,Yes,,Comment_574
Cust_575,34.0,Male,4.0,1.0,5.0,2.0,Yes,No,Comment_575
Cust_576,51.0,Male,3.0,4.0,4.0,5.0,No,No,Comment_576
Cust_577,20.0,Female,4.0,4.0,4.0,,,Yes,Comment_577
Cust_578,38.0,Male,4.0,2.0,4.0,4.0,No,,
Cust_579,37.0,Male,2.0,2.0,2.0,1.0,No,No,
Cust_580,61.0,Male,2.0,5.0,4.0,1.0,No,No,
Cust_581,24.0,Female,5.0,1.0,1.0,4.0,Yes,Yes,Comment_581
Cust_582,28.0,Female,1.0,3.0,2.0,2.0,,No,
Cust_583,,Female,5.0,5.0,2.0,,,No,
Cust_584,65.0,Female,5.0,3.0,4.0,5.0,,,Comment_584
Cust_585,27.0,Female,1.0,3.0,4.0,5.0,Yes,,Comment_585
Cust_586,52.0,Female,1.0,1.0,4.0,3.0,Yes,Yes,Comment_586
Cust_587,,Female,5.0,5.0,3.0,4.0,No,No,Comment_587
Cust_588,42.0,Male,5.0,1.0,5.0,3.0,Yes,Yes,Comment_588
Cust_589,39.0,Female,2.0,2.0,2.0,,No,Yes,Comment_589
Cust_590,33.0,Male,2.0,3.0,3.0,2.0,Yes,No,Comment_590
Cust_591,43.0,Female,,1.0,2.0,1.0,Yes,No,
Cust_592,62.0,Female,3.0,3.0,1.0,2.0,,Yes,Comment_592
Cust_593,31.0,Female,5.0,5.0,5.0,4.0,No,,
Cust_594,43.0,Male,4.0,5.0,5.0,3.0,No,Yes,Comment_594
Cust_595,26.0,Male,4.0,5.0,4.0,1.0,No,Yes,Comment_595
Cust_596,32.0,Male,2.0,3.0,1.0,5.0,Yes,Yes,Comment_596
Cust_597,59.0,Male,5.0,3.0,5.0,2.0,,No,Comment_597
Cust_598,40.0,Male,2.0,4.0,2.0,5.0,No,No,Comment_598
Cust_599,46.0,Female,5.0,5.0,1.0,2.0,No,,Comment_599
Cust_600,46.0,,1.0,4.0,4.0,5.0,Yes,No,Comment_600
Cust_601,22.0,Female,5.0,5.0,4.0,5.0,Yes,Yes,Comment_601
Cust_602,52.0,Female,5.0,5.0,4.0,4.0,Yes,Yes,Comment_602
Cust_603,57.0,Male,3.0,5.0,5.0,4.0,Yes,Yes,Comment_603
Cust_604,23.0,Male,,2.0,2.0,1.0,Yes,No,Comment_604
Cust_605,62.0,Female,2.0,2.0,2.0,3.0,No,Yes,
Cust_606,50.0,Male,2.0,3.0,3.0,1.0,Yes,No,
Cust_607,32.0,Male,3.0,4.0,5.0,1.0,,No,Comment_607
Cust_608,48.0,Male,1.0,2.0,3.0,1.0,,No,Comment_608
Cust_609,50.0,Male,1.0,,3.0,5.0,Yes,No,Comment_609
Cust_610,57.0,Female,3.0,1.0,5.0,4.0,Yes,No,Comment_610
Cust_611,20.0,Female,4.0,4.0,5.0,1.0,Yes,No,Comment_611
Cust_612,54.0,Female,5.0,2.0,5.0,5.0,No,Yes,Comment_612
Cust_613,54.0,Male,3.0,5.0,2.0,,No,Yes,
Cust_614,55.0,Female,2.0,4.0,3.0,3.0,Yes,,Comment_614
Cust_615,54.0,Female,3.0,2.0,1.0,5.0,Yes,No,Comment_615
Cust_616,49.0,Male,5.0,5.0,2.0,2.0,Yes,No,Comment_616
Cust_617,18.0,Female,5.0,2.0,4.0,3.0,Yes,No,Comment_617
Cust_618,61.0,Female,4.0,2.0,2.0,1.0,No,No,Comment_618
Cust_619,49.0,Male,3.0,2.0,5.0,5.0,,No,Comment_619
Cust_620,54.0,Male,5.0,4.0,2.0,3.0,No,No,Comment_620
Cust_621,,Male,5.0,1.0,3.0,5.0,No,Yes,Comment_621
Cust_622,60.0,Female,3.0,4.0,1.0,,No,Yes,Comment_622
Cust_623,54.0,Female,4.0,3.0,5.0,1.0,No,,Comment_623
Cust_624,,Female,3.0,3.0,2.0,2.0,No,Yes,Comment_624
Cust_625,,Male,1.0,5.0,2.0,5.0,Yes,Yes,Comment_625
Cust_626,53.0,Female,4.0,3.0,5.0,4.0,Yes,No,Comment_626
Cust_627,30.0,Male,5.0,2.0,3.0,1.0,No,No,
Cust_628,47.0,Female,3.0,4.0,4.0,4.0,Yes,Yes,Comment_628
Cust_629,32.0,Female,,3.0,2.0,1.0,,Yes,Comment_629
Cust_630,39.0,Male,,3.0,2.0,2.0,Yes,No,Comment_630
Cust_631,63.0,Male,1.0,4.0,5.0,3.0,,Yes,Comment_631
Cust_632,23.0,Male,1.0,1.0,3.0,4.0,Yes,,Comment_632
Cust_633,56.0,Male,5.0,1.0,3.0,2.0,,Yes,Comment_633
Cust_634,29.0,Female,1.0,2.0,,4.0,,,Comment_634
Cust_635,53.0,Female,1.0,4.0,5.0,3.0,Yes,No,Comment_635
Cust_636,18.0,,5.0,3.0,5.0,1.0,Yes,No,Comment_636
Cust_637,19.0,Female,5.0,2.0,2.0,4.0,Yes,Yes,Comment_637
Cust_638,37.0,Female,4.0,1.0,1.0,2.0,Yes,No,Comment_638
Cust_639,48.0,Male,5.0,4.0,5.0,5.0,No,No,Comment_639
Cust_640,59.0,Female,5.0,5.0,5.0,5.0,,No,Comment_640
Cust_641,49.0,Female,,4.0,3.0,4.0,No,Yes,Comment_641
Cust_642,43.0,Female,,5.0,2.0,4.0,No,No,
Cust_643,19.0,Female,3.0,1.0,2.0,4.0,No,,Comment_643
Cust_644,58.0,Female,1.0,5.0,4.0,2.0,No,No,Comment_644
Cust_645,40.0,Male,3.0,4.0,5.0,,Yes,Yes,
Cust_646,60.0,Female,3.0,3.0,5.0,5.0,Yes,Yes,Comment_646
Cust_647,63.0,Female,2.0,4.0,5.0,4.0,No,No,Comment_647
Cust_648,,Female,2.0,,1.0,4.0,Yes,No,
Cust_649,49.0,Female,5.0,2.0,1.0,,Yes,,Comment_649
Cust_650,59.0,Female,2.0,4.0,4.0,5.0,No,Yes,
Cust_651,21.0,,2.0,5.0,2.0,1.0,Yes,No,Comment_651
Cust_652,41.0,,3.0,4.0,4.0,4.0,Yes,Yes,Comment_652
Cust_653,22.0,Female,3.0,,5.0,3.0,Yes,Yes,Comment_653
Cust_654,62.0,Female,5.0,5.0,4.0,2.0,No,No,Comment_654
Cust_655,51.0,Male,3.0,2.0,5.0,,Yes,No,Comment_655
Cust_656,37.0,Female,4.0,2.0,1.0,1.0,Yes,No,Comment_656
Cust_657,43.0,Female,2.0,3.0,4.0,4.0,Yes,Yes,Comment_657
Cust_658,30.0,Male,3.0,3.0,4.0,5.0,Yes,No,Comment_658
Cust_659,63.0,Male,5.0,4.0,1.0,5.0,Yes,Yes,Comment_659
Cust_660,29.0,Male,5.0,2.0,3.0,4.0,Yes,Yes,Comment_660
Cust_661,42.0,Female,5.0,2.0,1.0,2.0,No,No,
Cust_662,51.0,Male,4.0,2.0,4.0,3.0,Yes,Yes,
Cust_663,34.0,Female,3.0,4.0,5.0,2.0,Yes,No,
Cust_664,56.0,Male,4.0,2.0,,2.0,,No,Comment_664
Cust_665,28.0,Female,3.0,3.0,3.0,5.0,Yes,No,Comment_665
Cust_666,48.0,Female,5.0,5.0,1.0,3.0,No,No,Comment_666
Cust_667,35.0,Male,5.0,4.0,1.0,4.0,No,No,Comment_667
Cust_668,35.0,Male,5.0,4.0,4.0,4.0,Yes,Yes,Comment_668
Cust_669,,Male,1.0,5.0,4.0,4.0,Yes,Yes,Comment_669
Cust_670,54.0,Female,1.0,,1.0,1.0,No,Yes,Comment_670
Cust_671,26.0,Female,3.0,5.0,5.0,3.0,No,Yes,Comment_671
Cust_672,50.0,Female,2.0,1.0,4.0,4.0,No,Yes,Comment_672
Cust_673,44.0,Male,,3.0,5.0,2.0,Yes,No,Comment_673
Cust_674,42.0,Female,5.0,1.0,1.0,1.0,Yes,No,Comment_674
Cust_675,26.0,Female,1.0,2.0,1.0,1.0,No,No,
Cust_676,60.0,Male,2.0,1.0,2.0,2.0,No,Yes,Comment_676
Cust_677,,Female,,5.0,,5.0,Yes,No,Comment_677
Cust_678,65.0,Male,5.0,3.0,4.0,1.0,Yes,No,
Cust_679,19.0,Female,4.0,1.0,,1.0,No,No,Comment_679
Cust_680,45.0,Male,1.0,1.0,1.0,,Yes,Yes,Comment_680
Cust_681,25.0,Male,5.0,4.0,5.0,,Yes,Yes,Comment_681
Cust_682,65.0,,5.0,1.0,4.0,2.0,No,Yes,
Cust_683,42.0,Female,3.0,5.0,3.0,4.0,Yes,No,Comment_683
Cust_684,48.0,Male,3.0,4.0,3.0,3.0,No,Yes,Comment_684
Cust_685,54.0,Male,1.0,3.0,5.0,5.0,Yes,No,Comment_685
Cust_686,40.0,Female,1.0,2.0,4.0,3.0,Yes,No,Comment_686
Cust_687,63.0,Female,3.0,4.0,4.0,4.0,No,No,Comment_687
Cust_688,24.0,Female,5.0,5.0,1.0,3.0,Yes,Yes,Comment_688
Cust_689,44.0,Male,1.0,3.0,4.0,1.0,No,Yes,Comment_689
Cust_690,60.0,Male,1.0,5.0,4.0,3.0,No,No,Comment_690
Cust_691,54.0,Female,4.0,3.0,2.0,3.0,Yes,Yes,
Cust_692,19.0,Female,1.0,4.0,,3.0,No,Yes,Comment_692
Cust_693,51.0,Female,1.0,3.0,2.0,3.0,Yes,Yes,
Cust_694,59.0,Male,2.0,3.0,4.0,2.0,No,No,Comment_694
Cust_695,61.0,Female,5.0,5.0,1.0,5.0,No,,Comment_695
Cust_696,42.0,,2.0,4.0,3.0,2.0,Yes,No,Comment_696
Cust_697,47.0,Male,4.0,5.0,,1.0,Yes,No,Comment_697
Cust_698,54.0,Male,5.0,2.0,5.0,5.0,,Yes,Comment_698
Cust_699,21.0,Female,2.0,3.0,2.0,3.0,Yes,,
Cust_700,37.0,,1.0,2.0,5.0,2.0,Yes,No,Comment_700
Cust_701,,Male,4.0,5.0,3.0,5.0,No,No,Comment_701
Cust_702,45.0,Male,5.0,1.0,2.0,3.0,,No,
Cust_703,18.0,Male,,4.0,1.0,5.0,No,Yes,Comment_703
Cust_704,49.0,Male,4.0,1.0,3.0,2.0,Yes,Yes,Comment_704
Cust_705,28.0,Female,5.0,4.0,,5.0,No,No,Comment_705
Cust_706,55.0,,1.0,5.0,4.0,5.0,No,No,Comment_706
Cust_707,32.0,,2.0,5.0,2.0,5.0,No,Yes,Comment_707
Cust_708,65.0,Male,3.0,1.0,1.0,5.0,Yes,Yes,Comment_708
Cust_709,18.0,,3.0,,4.0,,No,No,Comment_709
Cust_710,40.0,Male,2.0,2.0,4.0,3.0,No,No,Comment_710
Cust_711,45.0,Female,2.0,4.0,3.0,4.0,No,Yes,Comment_711
Cust_712,52.0,Female,1.0,5.0,5.0,,No,Yes,Comment_712
Cust_713,51.0,Male,2.0,4.0,,3.0,No,Yes,Comment_713
Cust_714,34.0,Female,4.0,5.0,1.0,5.0,Yes,No,Comment_714
Cust_715,62.0,Female,4.0,4.0,1.0,4.0,Yes,No,Comment_715
